"","id","job","nwords"
"1423",1423,"Python developer / C developer / Software engineer / QA Cloud Linux Inc",10
"1424",1424,"Java J2EE developer Internet Banking ",5
"1425",1425,"echnical Consultant ",2
"1426",1426,"RF Engineer SPRIN/ALCAEL",4
"1427",1427,"Embedded Software Engineer Institute for Real",6
"1428",1428,"Sr UI Web Developer Agilone ",5
"1429",1429,"Linux Administrator & Web Developer ime Flies Web Design ",8
"1430",1430,"Software Engineer Otter Products ",4
"1431",1431,"Product Development Engineering Co",4
"1432",1432,"Analyste de march√s stagiaire EOLE",5
"1433",1433,"Python Script Developer UAARA Oversee I operations of converting raw",10
"1434",1434,"Geek Squad Associate BES BUY ",5
"1435",1435,"Academic Projects Image Forensic Developed an image manipulation detection technique",10
"1436",1436,"Django Web Developer, Caxiam Group Python ",6
"1437",1437,"Java Programmer HYDROEX Architect and principal developer for the HyrakR",10
"1438",1438,"Contract senior Hardware Engineer Microsoft ",5
"1439",1439,"Software Engineer Federal institute of industrial research ",7
"1440",1440,"Software Engineer ata Consultancy Services ",5
"1441",1441,"ASSOCIAE SOFWARE ENGINEER BrightScope, Inc ",5
"1442",1442,"I Application Developer Intern Jabil Circuit ",6
"1443",1443,"Python full stack Developer Replicon Software Inc ",7
"1444",1444,"Senior ech Associate Bank of America Application: Cirrus (Dodd",9
"1445",1445,"Research Assistant BYU International Reservoir Simulation Research Institute ",8
"1446",1446,"Research Analyst CBS Interactive ",4
"1447",1447,"Aquatic Ecology Lab Research Assistant University of Central Arkansas Prepared",10
"1448",1448,"C#, python Developer Wicked Analytics Responsibilities†I planned, designed, coded",10
"1449",1449,"SOFWARE ACIVAION / REENION SPECIALIS Frontier Communications  Made outbound calls to",10
"1450",1450,"SOFWARE ENGINEER INERN Broadcom Corp ",5
"1451",1451,"NE Developer/ Cassandra Developer Honeywell ",5
"1452",1452,"Java Developer ech Mahindra Americas Inc. ",6
"1453",1453,"Information echnology Intern esla Developed Automation framework using Selenium, python",10
"1454",1454,"Java/J2EE Developer Deloitte, VA Project: VA IES (VIRGINIA INEGRAED",10
"1455",1455,"Web Developer Interconex, Inc Programming Python, Java, C#.NE, ASP",10
"1456",1456,"Python Programmer Bank of the West ",6
"1457",1457,"Java and Splunk Developer Infinity Insurance ",6
"1458",1458,"Senior Java/J2ee, IVR Developer Verizon ",6
"1459",1459,"Machine Learning Intern M.I.N.D. Lab, Syracuse University",10
"1460",1460,"EOP Computer Science utor EOP, SUNY Polytechnic Institute ",8
"1461",1461,"Paraeducator III Davis Joint Unified School District  Provided a variety",10
"1462",1462,"PHP Developer Sonata Services Project Description:Develop custom applications/software",10
"1463",1463,"CUSOMER CARE LIASON PARAGON BENEFIS Acting as a representative for",10
"1464",1464,"D√veloppeur Web World like Home ",5
"1465",1465,"senior Java Developer in Operating Model Re",7
"1466",1466,"senior Java Developer CISCO Systems ",5
"1467",1467,"Java/J2EE Developer Deloitte ",4
"1468",1468,"Python Developer Cisco Systems ",4
"1469",1469,"Research Assistant Bucknell University ",4
"1470",1470,"JAVA UI Developer American Eagle ",5
"1471",1471,"Java Architect Weehawken, NJ Managed Reporting Platform††MRP is an",10
"1472",1472,"eaching Assistant ",2
"1473",1473,"Java Developer EXB Solutions ",4
"1474",1474,"Java Developer doctor LAN Academy ",5
"1475",1475,"Statistical Programmer Independent Contractor ",4
"1476",1476,"PHP Web Developer Flowershop Network ",5
"1477",1477,"DevOps / Python Developer Enki Corp Configured two Ubuntu OpenLDAP servers",10
"1478",1478,"Consultant Luzene ",2
"1479",1479,"Software Engineer Minerva Engineering ",4
"1480",1480,"senior Java/J2EE Develope Liberty Mutual ",6
"1481",1481,"Senior Scientific Information Specialist MCCARER & ENGLISH LLP ",7
"1482",1482,"Restaurant Host/Server/Expo Cleaver & Cork (formerly Maker's Mark",10
"1483",1483,"I.. Consultant ComResource Inc ",4
"1484",1484,"Programming Expert ",2
"1485",1485,"VP Morgan Stanley, rading System ",5
"1486",1486,"Engineer BOA Marine Services ",4
"1487",1487,"Java Developer KMS SOLUIONS ",4
"1488",1488,"Developer Crowdnetic Corporation ",3
"1489",1489,"Principal Engineer Sysomos Inc ",4
"1490",1490,"Software Engineer ata Consultancy Services (CS) ",6
"1491",1491,"Senior Software Developer E",4
"1492",1492,"Software Developer USAA ",3
"1493",1493,"Database Administrator (DBA) internship Indochina elecommunication ecnology ",7
"1494",1494,"Principal Halloc Software Development ",4
"1495",1495,"Research Assistant Wayne State University ",5
"1496",1496,"serveur sur Raspberry (Python) Raspberry (Python) ",6
"1497",1497,"Server Python with Back",4
"1498",1498,"Research Assistant Programmer under Prof. Jana Diesner Graduate School of",10
"1499",1499,"Senior java Developer HCA ",4
"1500",1500,"Software Engineer II Ericsson Mediaroom ",5
"1501",1501,"Software Engineer CMC Ltd ",4
"1502",1502,"CO / Co",2
"1503",1503,"Lead Java/J2EE Developer JPMorgan Chase ",6
"1504",1504,"senior Java/J2EE Developer Gannett ",5
"1505",1505,"senior Java/J2EE Developer Intersog Software ",6
"1506",1506,"Java/J2EE Developer EARNS &YOUNG, New Jersey Description: It is",10
"1507",1507,"senior Java Application Developer ADP ",5
"1508",1508,"Java echnical/eam Lead Neobytes LLC NeoBytes LLC, USA (Client",10
"1509",1509,"Linux Administrator / Devops Engineer CAMP Systems Pvt. Ltd Responsibilities:† Maintaining",10
"1510",1510,"senior Python Lead Developer Cupertino, CA Worked as Infrastructure and",10
"1511",1511,"seniorJava Developer LIFE ECHNOLOGY ",4
"1512",1512,"NPI est Development Engineer Cavium LLC C++, Python and Hardware",10
"1513",1513,"Python Volunteer Department of Molecular Biology , USC ",7
"1514",1514,"Employee Personnel Options ",3
"1515",1515,"Backend Developer Medios e Ideas Architecture, implementation and testing of",10
"1516",1516,"Java Developer AFFINION ",3
"1518",1518,"Research Assistant AFI/ENP CISR (Center for echnical Intelligence Studies",10
"1519",1519,"Java UI Developer ADP LLC ",5
"1520",1520,"Lead Systems Specialist Sunoco, LP ",5
"1521",1521,"echnical Operations Engineer SearchForce Inc. ",5
"1522",1522,"Computer Programmer / Web Developer Maine Business Offices Inc  A web",10
"1523",1523,"Projects UC Berkeley  Designed various machine learning algorithms including decision",10
"1524",1524,"Software Engineer Nexxtep ",3
"1525",1525,"Small Business Consultant, Web Designer, Web Developer H3 Consulting, Web",10
"1526",1526,"Python Django Developer Red Hat (on contract with EKsystems) ",9
"1527",1527,"Research Assistant Rutgers, he State University of New Jersey In",10
"1528",1528,"Graduate Student Illinois Institute of echnology ",6
"1529",1529,"Graduate Assistant DePaul University Grading homework, providing feedback to students",10
"1530",1530,"Research Software Engineer Hewlett Packard Enterprise (formerly Hewlett",8
"1531",1531,"Research Assistant Vanderbilt University Department of Physics and Astronomy ",9
"1532",1532,"Project Coordinator PredictAny LLC ",4
"1533",1533,"senior Java Developer Blue Cross Blue Shield Flowed ",8
"1534",1534,"Lead Java Developer Cigna ",4
"1535",1535,"Senior Java Developer American Family Insurance ",6
"1537",1537,"senior Java/J2EE Developer Bridgestone ",5
"1538",1538,"senior Java / J2EE Developer ouro ",5
"1539",1539,"PHP Web Programmer & Front",4
"1540",1540,"echnical Service Manager ",3
"1541",1541,"Java Apprentice he Software Guild ",5
"1542",1542,"Software Developer Catalyst I Services Developed various software applications with",10
"1543",1543,"Business Analyst Intern Wavetronix ",4
"1544",1544,"Assistant Researcher emple University Department of Geography and Urban Studies",10
"1545",1545,"Lead Cloud Service Engineer Current Job  Lead Cloud service engineer",10
"1546",1546,"senior Java/J2EE Developer New York State ",7
"1547",1547,"Business Analyst/Project Manager BELVEDERE RADING ",6
"1548",1548,"Software Engineer (Contract) Self Employed ",5
"1549",1549,"Software Quality Assurance | Automation ester Portnov Computer School ",8
"1550",1550,"Inside Sales Representative Python Safety ",5
"1551",1551,"IEEE Member Python, C 014† Knowledge of programming Languages: Python",10
"1552",1552,"Java Developer HarperCollins Publishers LLC ",5
"1553",1553,"echnical Manager Samsung India ",4
"1554",1554,"Java Developer ribune Company ",4
"1555",1555,"Senior Java/J2EE, Developer Otsuka US ",6
"1556",1556,"Director of Initiatives Project RISHI ",5
"1557",1557,"senior Java/J2EE Developer New York State ",7
"1558",1558,"Intern he Dev Masters ",4
"1559",1559,"Software Enginner Carl Zeiss X",5
"1560",1560,"Unix Systems Engineer City of Hope National Medical Center ",9
"1561",1561,"Research Associate University of North Carolina Department of Urology ",9
"1562",1562,"GED utor InnerChange Freedom Initiative ",5
"1563",1563,"Vice President of Sales and Marketing Python Injection ",8
"1564",1564,"Senior Python Developer / eam Lead Bottini Fuel Designed and developed",10
"1565",1565,"Senior Software Engineer Qualcomm Connected Experiences Inc Accomplishments and projects",10
"1566",1566,"Senior Python Developer Visa Inc ",5
"1567",1567,"Freelance Designer PYHON DESIGN, LLC ",5
"1568",1568,"Senior Java Developer Javelin Capital Markets ",6
"1569",1569,"senior I Administrator Voicebox echnologies ",5
"1570",1570,"Senior Back",2
"1571",1571,"Java/J2EE Boot Camp rainee echligent Systems, Inc ",8
"1572",1572,"Java Developer Hartford Financial Products ",5
"1573",1573,"Java Developer Aetna ",3
"1574",1574,"Java Developer Walmart ",3
"1575",1575,"SENIOR JAVA PROGRAMMER AMERICAN COLLEGE OF SURGEONS ",7
"1576",1576,"Risk Analyst INERCONINENAL EXCHANGE CLEAR CREDI (ICC) ",7
"1577",1577,"Network Operations Center echnician Eagle Eye Networks Maintained over two",10
"1578",1578,"Intern Nexteer Automotive ",3
"1579",1579,"Self Employed Contractor Self 2000 ",5
"1580",1580,"Net Developer/UI Developer Suntrust Bank ",6
"1581",1581,"Java Developer VA Richmond Dept. of Medicaid Assistance Services undertook",10
"1582",1582,"Consultant SAP BI Data Extraction and Sentiment Analysis of witter",10
"1583",1583,"Lead Java/J2EE developer Cobalt Automotive ",6
"1584",1584,"Registered Nurse, Staff South Georgia Medical Center ",7
"1585",1585,"Principal Software Engineer Epicor Software Corporation ",6
"1586",1586,"Java Developer Express okenization ",4
"1587",1587,"Lead Java Developer SP Richards As a Lead I Developer",10
"1588",1588,"rainee (Java Developer) Aspire Software Solutions (Ahmedabad, India) ",8
"1589",1589,"Python, Mininet, Ryu controller, Virtual box Static and Adaptive Routing",10
"1590",1590,"Python Developer/System Analyst General Motors, USA (Onsite) Comprehensive Safety",10
"1591",1591,"Sr Java Developer Agility Network Services, Inc ",7
"1592",1592,"Software developer specializing in transportation PIXEL INFOSYS ",7
"1593",1593,"Freelance Java/Android Developer Freelance ",5
"1594",1594,"Java Developer PSIber HRIS and Payroll echnology (a Division of",10
"1595",1595,"Predicting Daily Sales (Kaggle challenge) Northeastern University ",7
"1597",1597,"Hardware Engineer Ingenu ",3
"1598",1598,"Concrete Laborer Python Corporation ",4
"1599",1599,"Salesforce Developer American Advisors Group  Specialized in custom Visualforce design",10
"1600",1600,"Smooth Java Supervisor Rosen Centre ",5
"1601",1601,"Professor of echnology and Business Keiser University ",7
"1602",1602,"Senior Production echnician & Facilities Manager Lithiumstart, Inc ",7
"1603",1603,"Product Specialist; Lead ester; Scrum Master; Python Developer Esenior ",9
"1604",1604,"Lead GIS Specialist Western Land Service ",6
"1605",1605,"Linux DEVOPS Engineer ESP I ",5
"1606",1606,"Senior Software Engineer Western Digital ",5
"1607",1607,"Senior Solutions Engineer Newscred ",4
"1608",1608,"Undergraduate Researcher Duke Mathematics Department ",5
"1609",1609,"Production Animator (n+1) Design ",5
"1610",1610,"Application Developer SpareFoot ",3
"1611",1611,"Java/ J2EE Developer Barclays ",4
"1612",1612,"senior Java Developer Verizon ",4
"1613",1613,"Senior Software Developer Bloomerg LP ",5
"1614",1614,"Researcher at Qualcomm Qualcomm Institute institute†óè Learned the basics of",10
"1615",1615,"Python/C# developer RR Donnelley ",5
"1616",1616,"Data Analyst Intern FocusKPI Inc. ",5
"1617",1617,"Stock Analyst Intern China Merchants Securities ",6
"1618",1618,"Project Assistant / Java Developer UW Madison OPS Lab ",8
"1619",1619,"Java/J2EE developer Broadcom ",4
"1620",1620,"Python Developer Verizon ",3
"1621",1621,"Linux Software Engineer ranslational Genomics Research Institute (Gen) ",8
"1622",1622,"Udacity Full Stack Web Developer Nanodegree Program Udacity Full Stack",10
"1623",1623,"Hardware engineer V5 Systems ",4
"1624",1624,"Java Developer Liberty Mutual, Camel, IN Responsibilities:† Developed several RES",10
"1625",1625,"Consultant Application Programming Bank of America echnical Development Leader ",9
"1626",1626,"Computational Biology Intern, PI Boston Children's Hospital ",8
"1627",1627,"java developer consulting java developer ",5
"1628",1628,"Java Web Developer McKesson ",4
"1629",1629,"Environmental Science Lab Intern Michigan ech Research Institute ",8
"1630",1630,"Software Engineer Intern Cisco Systems As part of the technical",10
"1631",1631,"Java Software Engineer II ampa Bay imes ",7
"1632",1632,"Web Application Developer Solid Earth, Inc  Developed, tested, deployed and",10
"1633",1633,"RF Hardware Software/Systems Engineer LS Research, LLC ",8
"1634",1634,"Data Scientist Happiest Minds echnologies Pvt. Ltd. Responsibilities†Algorithm development",10
"1635",1635,"Python Developer (Contract) Air Force Defense Cyber Crime Center (Allstaff",10
"1636",1636,"Operations System Engineer 4 Rose International (Contracted to Wells Fargo",10
"1637",1637,"Freelance Web Developer & îÉ JavaScript, ActionScript3.0 GrohDesign Programming = äø C++, C",12
"1638",1638,"Software Engineer ComNet Marketing Group Primary responsibilities include troubleshooting issues",10
"1639",1639,"Business Analyst Greenville Health System ",5
"1640",1640,"Reports Developer LenderLive Responsible for converting an encrypted legacy report",10
"1641",1641,"Undergraduate Researcher Cornell University Department of Astronomy ",7
"1642",1642,"Principal Software Engineer Storiant ",4
"1643",1643,"Systems Engineer Brandeis University ",4
"1644",1644,"Senior Associate alentBurst/Sapient ",4
"1645",1645,"Quantitative Research Analyst US Securities and Exchange Commission ",8
"1646",1646,"GIS Intern City of Branson, MO ",6
"1647",1647,"GIS Developer Quantum Spatial ",4
"1648",1648,"Software est Engineer Lexmark ",4
"1649",1649,"Graduate Research Assistant North Carolina State University ",7
"1650",1650,"Consulting Backend Python Engineer Beyond (bynd.com) ",7
"1651",1651,"Java / Salesforce Developer / Consultant Societe Generale Equipment Finance ",8
"1652",1652,"senior SOA/Systems Architect rade Financial Corporation  Real",8
"1653",1653,"Undergraduate Research Assistant Los Alamos National Laboratory ",7
"1655",1655,"Interface Developer INERFACE PEOPLE ",4
"1656",1656,"Software Developer SpotOn.com ",4
"1657",1657,"Software developer Dazysoft Ltd, http://dazysoft.com ",7
"1658",1658,"Python Product Engineer Geoprocessing eam ",5
"1659",1659,"Python utor Self",3
"1660",1660,"Data Analytics Engineer Nokia ",4
"1661",1661,"Development Manager/System Architect Entre Computer Services ",7
"1662",1662,"Associate Software Engineer Riot Games ",5
"1663",1663,"Scientific Software Developer and Project Manager Enthought ",7
"1664",1664,"Volunteer Instructor Naperville Public Library  Volunteer Instructor for Girls Who",10
"1665",1665,"Digital Inventory Manager Cybrrayd ",4
"1666",1666,"QUALIY ASSURANCE ANALYS Speed Commerce echnology: PHP, MySQL, HML, CSS",10
"1667",1667,"Programmer Analyst Rapid Response Monitoring ",5
"1668",1668,"Research Assistant he University of oledo ",6
"1670",1670,"Software Engineer / Employee RANGAM CONSULANS, INC At Verizon Wireless, NJ",10
"1671",1671,"Software Engineer NX",3
"1672",1672,"Python Developer / Contract Inview Corporation ",5
"1673",1673,"Document Programming Specialist Docutech Corp I am responsible for creating",10
"1674",1674,"Global Customer Experience Western Union ",5
"1675",1675,"Photographer/Receptionist Gatorland/Gatorspot ",4
"1676",1676,"Java/JEE (J2EE)/ UI Developer Six Stars of New York",10
"1677",1677,"Global information Security Developer/Engineer Bank of America ",8
"1678",1678,"Doctoral Researcher hompson Lab ",4
"1679",1679,"Undergraduate Research Assistant Income Dynamics Lab ",6
"1680",1680,"Cyber Security Analyst American Well ",5
"1681",1681,"Event Organizer Grappling X ",4
"1682",1682,"Equipment Operator Python ",3
"1683",1683,"Internship Automation Engineer ",3
"1684",1684,"Software QA Lead Starbucks ",4
"1685",1685,"Senior Software Design Project Oregon State University OSU)† Developing a",10
"1686",1686,"Software Engineer SocialWire / Manifest Commerce ",5
"1687",1687,"Research Assistant University of Iowa echnical Skills†† Built mixed integer",10
"1688",1688,"Python Operator/ Plasma Burn exas Advanced Manufacturing Solutions ",8
"1689",1689,"Digital Media Engineer Discovery Communications Provide support for all production",10
"1690",1690,"Java Developer Disney ",3
"1691",1691,"senior Support/Maintenance Engineer Infogix, Inc Perform and design manual",10
"1692",1692,"Java Programmer Analyst GMD S.A ",6
"1693",1693,"Lead Content Developer ech Rocket ",5
"1695",1695,"LEAD JAVA Developer urnberry Solutions ",5
"1696",1696,"Engineering GIS Intern own of Christiansburg ",6
"1697",1697,"Web Content Developer Imagine It Studios ",6
"1698",1698,"Office Assistant II rart time while attending college ) Ballwant Persaud",10
"1699",1699,"Intern OSIELL ENERPRISE Python modules development†echnical support to users",10
"1700",1700,"herapist Progressive PHP of Seaside Health System ",7
"1701",1701,"Venture Capital Analyst (Intern) Oceanwide Holdings Co.Ltd ",8
"1702",1702,"Data Scientist, Research Assistant, & Graduate Student Dartmouth College Skills Used",10
"1703",1703,"senior Java Developer Vanco Payment Solutions ",6
"1704",1704,"Software Developer China elecom ",4
"1705",1705,"Systems Engineer III Harris Corp. ",5
"1706",1706,"Life Cycle Engineer/Project Manager E Connectivity ",7
"1707",1707,"DevOps Engineer QA Lead Sharp Electronics Corporation ",7
"1708",1708,"ERP Computer Programmer Martin Sprocket & Gear ",6
"1709",1709,"Code Reviewer Udacity ",3
"1710",1710,"Software Developer InQuest echnologies ",4
"1711",1711,"Java Developer RADE Financial ",4
"1712",1712,"UX/UI Developer/Prototype Developer CVS Caremark ",7
"1713",1713,"Software Developer Intern Smooth",4
"1714",1714,"senior Java Developer Barclays ",4
"1715",1715,"Python/Django Programmer U Southwestern Medical Center ",7
"1716",1716,"Postdoctoral Researcher Stanford Institute for Materials and Energy Sciences, SLAC",10
"1718",1718,"Senior Java/J2EE Developer Hewlett Packard ",6
"1719",1719,"Store Manager Java Crew ",4
"1720",1720,"QA Undergrad Intern Cisco Systems helped debug scripts, worked with",10
"1721",1721,"senior Java/UI Developer Insight Enterprises ",6
"1722",1722,"Application Engineer (Contract Position) ruveris, Inc. ",6
"1723",1723,"Junior Java Developer United States Department of Agriculture ",8
"1724",1724,"python programming none ",3
"1725",1725,"Software Engineer HCL echnologies ",4
"1726",1726,"Securities Division Summer Analyst, Goldman Sachs Securities Division ",8
"1727",1727,"Digital Programming Intern iHeartMedia ",4
"1728",1728,"Software QA Contractor ",3
"1729",1729,"Research Assistant 1 ",3
"1730",1730,"Python Developer Center of Research and Learning, IU School of",10
"1731",1731,"Software Engineer Cisco Systems India Pvt. Ltd ",7
"1732",1732,"senior ASIC Verification Engineer Micron echnology SSD CONROLLER:† Architecting the",10
"1733",1733,"senior Java Developer Capital One ",5
"1734",1734,"SR Java Developer UMC ",4
"1735",1735,"Research Fellow N.C.S.R. Demokritos ",7
"1736",1736,"Graduate Research Assistant/Software Developer at NetApp NetApp ",8
"1737",1737,"Big Data Architect (Consultant) Ascolta ",5
"1738",1738,"senior Analyst Wellington Management Company ",5
"1739",1739,"senior Java Developer San Diego Gas and Electric ",8
"1741",1741,"Senior Java Developer United Guaranty Project Description:†he aim of",10
"1742",1742,"senior Java /J2EE Developer GuideOne Insurance ",6
"1743",1743,"Java Developer Mind tree Limited Responsibilities:† Involved in development of",10
"1744",1744,"Senior Java Developer United Guaranty Location:††Project Description:†he aim",10
"1745",1745,"Java/J2EE Developer exas Integrated Eligibility Redesign System (IERS) ",9
"1746",1746,"Research Assistant Northern Arizona University o Performed Molecular Dynamics Simulations",10
"1747",1747,"Principal Engineer Imatchative Startup, Fintech, Hedge Fund Capital Introduction†Developed",10
"1748",1748,"Barista he Java House ",4
"1749",1749,"Platform Engineer / DevOps SportsYapper ",4
"1750",1750,"Research Assistant for Prof. Antonio Bento Cornell University ",8
"1751",1751,"Freelance Software Developer Boutysource.com  For photo viewing application, added",10
"1752",1752,"Principal Software Engineer XLHybrids ",4
"1753",1753,"Intern ID ",2
"1754",1754,"Video Operations echnician/Master Control Operator ONE World Sports ",9
"1755",1755,"echnical Recruiter Oxford Global Resources ",5
"1756",1756,"Software Engineer (Python Web/ools Development) Simply Hired, Inc. ",9
"1757",1757,"Head of Fraud Prevention Algorithms, Statistical Inference and Modeling ",9
"1758",1758,"Lead Principal Engineer XXX ",4
"1759",1759,"Principal Software Engineer EnerNOC ",4
"1760",1760,"Southern Arizona Buffelgrass Coordination Center ",5
"1761",1761,"DIRECOR, SOFWARE AUOMAION PROGRAM DELIVERY Alcatel",6
"1762",1762,"Senior Front End Web Developer Infinite Conferencing, NJ Project: Service",10
"1764",1764,"senior Java Developer Cisco Systems ",5
"1765",1765,"Investment Strategies Intern Russell Investments Developed an automated data handling",10
"1766",1766,"echnical Operations Engineer 8z Real Estate Developed/modified scripts written",10
"1767",1767,"VP Product and Chief Architect zCrowd, Inc As VP Product",10
"1768",1768,"Volunteer Research Assistant ",3
"1769",1769,"Software/Back",2
"1770",1770,"Bioinformatics Applications Specialist homas Jefferson University and Hospital ",8
"1771",1771,"Research Assistant Genesis Healthcare Partners ",5
"1772",1772,"Research Associate MesoWest ",3
"1773",1773,"Applications Engineer N Communications ",4
"1774",1774,"Materials Analyst Pinnacle Group Contractor for Oncor Electric Delivery, Dallas",10
"1775",1775,"Cyber Data Discovery Engineer/Analyst eleCommunication Systems ",7
"1776",1776,"Undergraduate Research Assistant≠ Dental Pulp Stem Cell Research Stony Brook",10
"1777",1777,"echnology Associate (Python, SQL, Quartz(Agile Platform)) Bank of America",10
"1778",1778,"Web Developer and I Intern Nkaboot  Built and managed custom",10
"1779",1779,"Sr Java Developer Bank BNP, Paribas, NY Verizon is one",10
"1780",1780,"Java/J2EE Developer SUNRUS BANK ",5
"1781",1781,"Java/J2EE Consultant Capital One (Cognizant) Plano Developing RESful web",10
"1782",1782,"Junior Developer Xmx Solutions PV.LD Designed, developed and tested",10
"1783",1783,"Senior Software Engineer Paratus LLC Senior Software Engineer for Paratus",10
"1784",1784,"Software Engineer Applied Optimization ",4
"1785",1785,"DB and Android development Express.js and Mongo  operating systems",10
"1786",1786,"Assisting students in Computer Information related problems Information and echnology",10
"1787",1787,"Developer Citadel ",2
"1788",1788,"I Manager/Web Developer Welcome Aboard ",6
"1789",1789,"Founding Engineer xiQuant Inc ",4
"1790",1790,"Intern Harvard",2
"1791",1791,"Python Developer rustwave Holdings ",4
"1792",1792,"senior Java Developer Cummins ",4
"1793",1793,"senior UI Developer Clent ",4
"1794",1794,"Java Developer Mylan ",3
"1795",1795,"Data Scientist Deutsche Bank, NJ Responsibilities:†Developed creative solutions in",10
"1796",1796,"Research Assistant (Full ime) Bowie State University ",7
"1797",1797,"Java Developer United Health Group ",5
"1798",1798,"Sr Hadoop Developer Credit Suisse, NewYork Responsibilities:† Developed simple and",10
"1799",1799,"PYHON DEVELOPER DCC GLOBAL FINANCIAL SERVICES ",6
"1800",1800,"Senior Java Developer APPLE INC Web URL: (http://www.apple",10
"1802",1802,"Research Assistant Columbia University IEOR Department Studied statistical estimation procedures",10
"1803",1803,"PYHON DEVELOPER DCC GLOBAL FINANCIAL SERVICES ",6
"1804",1804,"Java Developer Paychex ",3
"1805",1805,"PYHON DEVELOPER DCC GLOBAL FINANCIAL SERVICES ",6
"1806",1806,"Research Intern University of Delaware ",5
"1807",1807,"JAVA programming development AmeriCorp 2007",5
"1808",1808,"Junior Python Developer VG Software ",5
"1809",1809,"Senior Solutions Architect Datalink Corporation at Datalink (FE)†Senior Solutions",10
"1810",1810,"Java Developer Morgan Stanley ",4
"1811",1811,"eaching Assistant Northwestern Polytechnic University ",5
"1812",1812,"Software Developer Engineer Bomgar C/C++, SL, Python 2.7",10
"1813",1813,"Senior Mission Systems Engineer SSL ",5
"1814",1814,"Java Developer Wells Fargo ",4
"1815",1815,"senior Java Consultant NY Dep of Health and Mental Hygiene",10
"1816",1816,"Senior Java/J2EE Developer SYNEL INC ",6
"1817",1817,"Senior PHP/WordPress/Magento Developer Learning Express oys ",8
"1818",1818,"senior Java Developer Verizon ",4
"1819",1819,"Python web developer Self",4
"1820",1820,"Software Develepment and est Engineer(Intern) Motorola Mobility ",8
"1821",1821,"Product Engineer Esenior  Helped developers and product area owners troubleshoot",10
"1822",1822,"SOFWARE DEVELOPER ",2
"1823",1823,"echnical Lead, Vital Positive rain Control Systems IGAE echnologies INC",10
"1824",1824,"Software Consultant Quixey ",3
"1825",1825,"Wireless Networking Intern Jasper echnologies Inc  Worked on network infrastructure",10
"1826",1826,"Director of Sales North America Python Safety Initiated formal training",10
"1827",1827,"Developer Minot State University Description: SEM project at Minot State",10
"1828",1828,"Linux Power Management engineer Android ",5
"1829",1829,"Research Analyst Rocket Fuel ",4
"1830",1830,"ES AUOMAION CONSULAN REDBRICK HEALH CORP ",6
"1831",1831,"est Engineer Intel",3
"1832",1832,"Senior Security Consultant Forsythe Solutions Group, Inc Perform manual web",10
"1833",1833,"Novel MIDI Controller State University of New York Designing intuitive",10
"1834",1834,"Associate, Financial Modeling Group BlackRock, Inc ",6
"1835",1835,"Senior Java/J2EE Developer Dell ",5
"1836",1836,"Web Developer, Data Scientist, President HCOL, Inc ",7
"1837",1837,"Java Developer INVISA ",3
"1838",1838,"senior Java Developer Lincoln Financial Group Project Description†Lincoln Financial",10
"1839",1839,"Automation est Engineer/est Lead CCJPA, CA Responsibilities:† Analyzed the",10
"1840",1840,"Java Developer Verizon ",3
"1841",1841,"Analytics and Machine Learning Intern CA echnologies ",7
"1842",1842,"Java Developer RJ Lee Group ",5
"1843",1843,"Javascript/Web Developer BERICO ECHNOLOGIES ",5
"1844",1844,"CAD/CAE System Engineer American Axel Manufacturing, Inc Handle Windows",10
"1845",1845,"Senior software engineer Ecovent ",4
"1846",1846,"Senior Researcher and Python & C# Developer Cellebrite Mobile Synchronization Cellebrite",10
"1847",1847,"Self Employed Self Employed ",4
"1848",1848,"ASIC Verification Engineer Intern IBM ",5
"1849",1849,"Software Engineering Intern Bright.md ",5
"1850",1850,"Python/Cloud Engineer Netflix ",4
"1851",1851,"Java/J2EE Lead Developer DE Energy ",6
"1852",1852,"Java Developer University of Maryland Kuali Student: open source SIS",10
"1853",1853,"Python Developer Pivotal Labs ",4
"1854",1854,"Quantitative Analyst, Research and Analysis Department Holdings ",7
"1855",1855,"Intern QA Analyst Credacious.com ",5
"1856",1856,"Software Engineer EMC Fun Pool League ",6
"1857",1857,"Software Engineer Zhreo ",3
"1858",1858,"Software Developer AgiVox Inc  Hands",5
"1859",1859,"Main Analyst I Department, Cuban elecommunications Company INC  Preparation and",10
"1860",1860,"echnical Sourcer Quidsi, an Amazon Company (Contractor) ",7
"1861",1861,"Jr. Software Engineer Hewlett Packard Design and implement a Python",10
"1862",1862,"Research Assistant High Performance Database Research Center Design and Implement",10
"1863",1863,"Web Services Development Intern Valtira LLC ",6
"1864",1864,"Director of Software Engineering erma Software erma Software is a",10
"1865",1865,"Data Analysis Consultant Megaputer Intelligence Inc ",6
"1866",1866,"python engineer Juniper Networks ",4
"1867",1867,"Apr√®s analyse Python A Sep2014 ",6
"1868",1868,"eacher's Assistant for Aero/Astro program campus movie theater",10
"1869",1869,"WEB PROGRAMMING INERN Nice Idea Media Build HomePik website using",10
"1870",1870,"raining Coordinator Continuum Analytics ",4
"1871",1871,"Barista Java Network ",3
"1872",1872,"Web Developer Shoppable ",3
"1874",1874,"Sr Software Engineer Schlumberger ",4
"1875",1875,"Biology Instructor/Research Assistant SoongSil University ",6
"1876",1876,"senior Java Developer HSBC, Greensboro ",5
"1877",1877,"SharePoint Developer Vision echnology Services ",5
