"","X","name","type","document_id"
"21237",21237,"sqlite e-commerce ordering sysem","OTHER",1528
"21238",21238,"sudoku","OTHER",1528
"21239",21239,"understanding relational database","OTHER",1528
"21240",21240,"vertices","OTHER",1528
"21241",21241,"web platform","OTHER",1528
"21242",21242,"webform","OTHER",1528
"21243",21243,"widget","OTHER",1528
"21244",21244,"depaul university grading","OTHER",1529
"21245",21245,"discrete math","OTHER",1529
"21246",21246,"homework","OTHER",1529
"21247",21247,"asr","OTHER",1530
"21248",21248,"audio quality","OTHER",1530
"21249",21249,"cpu grids","OTHER",1530
"21250",21250,"database backend","OTHER",1530
"21251",21251,"decoding","OTHER",1530
"21252",21252,"dialect","OTHER",1530
"21253",21253,"dialect identification","OTHER",1530
"21254",21254,"dialects","OTHER",1530
"21255",21255,"dictionaries","OTHER",1530
"21256",21256,"dnn","OTHER",1530
"21257",21257,"experiment automation utility","OTHER",1530
"21258",21258,"gpus","CONSUMER_GOOD",1530
"21259",21259,"grid engines","OTHER",1530
"21260",21260,"ides codeblocks","OTHER",1530
"21261",21261,"language identification","OTHER",1530
"21262",21262,"language technology development","OTHER",1530
"21263",21263,"lid","OTHER",1530
"21264",21264,"lid rejection threshold","OTHER",1530
"21265",21265,"ma research","OTHER",1530
"21266",21266,"optimization processes","OTHER",1530
"21267",21267,"performance comparisons","OTHER",1530
"21268",21268,"phone sets","OTHER",1530
"21269",21269,"pronunciation dictionaries","OTHER",1530
"21270",21270,"r&d contracts","OTHER",1530
"21271",21271,"rejection","OTHER",1530
"21272",21272,"software engineering","OTHER",1530
"21273",21273,"speech","OTHER",1530
"21274",21274,"speech processing engine","OTHER",1530
"21275",21275,"speech recognition","OTHER",1530
"21276",21276,"speech tools","OTHER",1530
"21277",21277,"speech transcription","OTHER",1530
"21278",21278,"telephone quality audio","OTHER",1530
"21279",21279,"text corpora","OTHER",1530
"21280",21280,"visualstudio","CONSUMER_GOOD",1530
"21281",21281,"web spiders","OTHER",1530
"21282",21282,"dark matter","OTHER",1531
"21283",21283,"dark matter halos","OTHER",1531
"21284",21284,"halos","OTHER",1531
"21285",21285,"linear algebra","OTHER",1531
"21286",21286,"n-body simulation data","OTHER",1531
"21287",21287,"nfw","OTHER",1531
"21288",21288,"radii","OTHER",1531
"21289",21289,"simulation data","OTHER",1531
"21290",21290,"back end programming project management marketing research business plan","OTHER",1532
"21291",21291,"client validations","OTHER",1533
"21292",21292,"database interaction layer","OTHER",1533
"21293",21293,"dropdowns","OTHER",1533
"21294",21294,"ibatis","CONSUMER_GOOD",1533
"21295",21295,"insertions","OTHER",1533
"21296",21296,"java 7.0","OTHER",1533
"21297",21297,"load tests","OTHER",1533
"21298",21298,"page structure","OTHER",1533
"21299",21299,"persistence technology","OTHER",1533
"21300",21300,"publishing","OTHER",1533
"21301",21301,"testing web services","OTHER",1533
"21302",21302,"visual paradigm","OTHER",1533
"21303",21303,"windows environment","OTHER",1533
"21304",21304,"code coverage metrics","OTHER",1534
"21305",21305,"customer calls","OTHER",1534
"21306",21306,"customer logic","OTHER",1534
"21307",21307,"development - business applications","OTHER",1534
"21308",21308,"jboss fuse esb","OTHER",1534
"21309",21309,"jest","OTHER",1534
"21310",21310,"lead java developer ype","OTHER",1534
"21311",21311,"ood design","OTHER",1534
"21312",21312,"pl/sql health e-view","OTHER",1534
"21313",21313,"roadmaps","OTHER",1534
"21314",21314,"springsource ool suite 3.4","OTHER",1534
"21315",21315,"abc-de-6789","CONSUMER_GOOD",1535
"21316",21316,"ax payer id","OTHER",1535
"21317",21317,"code quality tools","OTHER",1535
"21318",21318,"drivers license number","OTHER",1535
"21319",21319,"email address responsibilities","OTHER",1535
"21320",21320,"id number","OTHER",1535
"21321",21321,"java developer american family insurance","OTHER",1535
"21322",21322,"jboss 6.2","OTHER",1535
"21323",21323,"mask","OTHER",1535
"21324",21324,"maven build plugin","OTHER",1535
"21325",21325,"mdm 9.7","OTHER",1535
"21326",21326,"mdm bach","OTHER",1535
"21327",21327,"mdm hub","CONSUMER_GOOD",1535
"21328",21328,"protegrity","OTHER",1535
"21329",21329,"protegrity","OTHER",1535
"21330",21330,"server environment: java 1.7","OTHER",1535
"21331",21331,"social security number","OTHER",1535
"21332",21332,"ssn","OTHER",1535
"21333",21333,"ã mon","OTHER",1536
"21334",21334,"au trait","OTHER",1536
"21335",21335,"dessinatrice-illustratrice","OTHER",1536
"21336",21336,"larousse-jeunesse","OTHER",1536
"21337",21337,"pã ¯nka","OTHER",1536
"21338",21338,"prãhistoire","OTHER",1536
"21339",21339,"props","OTHER",1536
"21340",21340,"sur le thã ¨me de l'histoire","OTHER",1536
"21341",21341,"ach credit","OTHER",1537
"21342",21342,"brand tires","OTHER",1537
"21343",21343,"dealer information","OTHER",1537
"21344",21344,"dealer information system","OTHER",1537
"21345",21345,"dealer records","OTHER",1537
"21346",21346,"dealer tracking","OTHER",1537
"21347",21347,"dropdown menus","OTHER",1537
"21348",21348,"file transfers","OTHER",1537
"21349",21349,"framework implementation","OTHER",1537
"21350",21350,"layers presentations layer","OTHER",1537
"21351",21351,"soap sonar","CONSUMER_GOOD",1537
"21352",21352,"soap ui tool","CONSUMER_GOOD",1537
"21353",21353,"tab","OTHER",1537
"21354",21354,"tire","CONSUMER_GOOD",1537
"21355",21355,"web apis services","OTHER",1537
"21356",21356,"web ui technologies","OTHER",1537
"21357",21357,"xml services","OTHER",1537
"21358",21358,"authenticating login","OTHER",1538
"21359",21359,"blaze ds","CONSUMER_GOOD",1538
"21360",21360,"data ransformations","OTHER",1538
"21361",21361,"data sync","OTHER",1538
"21362",21362,"database design setup","OTHER",1538
"21363",21363,"design flows","OTHER",1538
"21364",21364,"developer ouro - manhattan","OTHER",1538
"21365",21365,"docsar","OTHER",1538
"21366",21366,"eam leads","OTHER",1538
"21367",21367,"enterprise active directory","OTHER",1538
"21368",21368,"erms","OTHER",1538
"21369",21369,"extent use","OTHER",1538
"21370",21370,"maximo interfaces","OTHER",1538
"21371",21371,"modified","OTHER",1538
"21372",21372,"net beans ide","OTHER",1538
"21373",21373,"project completions","OTHER",1538
"21374",21374,"project hours","OTHER",1538
"21375",21375,"rnsport application","OTHER",1538
"21376",21376,"service oriented architecture applications","OTHER",1538
"21377",21377,"web version","OTHER",1538
"21378",21378,"webrns","OTHER",1538
"21379",21379,"writing complex sql","OTHER",1538
"21380",21380,"icoop","OTHER",1539
"21381",21381,"mvc - design","OTHER",1539
"21382",21382,"needes","OTHER",1539
"21383",21383,"placement","OTHER",1539
"21384",21384,"relational database schema","OTHER",1539
"21385",21385,"remote","CONSUMER_GOOD",1539
"21386",21386,"site layout","OTHER",1539
"21387",21387,"specification","OTHER",1539
"21388",21388,"web site pages","OTHER",1539
"21389",21389,"axcient","OTHER",1540
"21390",21390,"competitor products","CONSUMER_GOOD",1540
"21391",21391,"est lab environments","OTHER",1540
"21392",21392,"firebug","CONSUMER_GOOD",1540
"21393",21393,"firefox","CONSUMER_GOOD",1540
"21394",21394,"hyperv","OTHER",1540
"21395",21395,"hypervisor technologies","OTHER",1540
"21396",21396,"product issues","OTHER",1540
"21397",21397,"virtual/physical/hybrid","OTHER",1540
"21398",21398,"vmware","OTHER",1540
"21399",21399,"web driver python test suite","CONSUMER_GOOD",1540
"21400",21400,"web ui tests","OTHER",1540
"21401",21401,"array list","OTHER",1541
"21402",21402,"capstone","OTHER",1541
"21403",21403,"command line crash course","OTHER",1541
"21404",21404,"console application","OTHER",1541
"21405",21405,"dvdlibrary spring mvc","OTHER",1541
"21406",21406,"dvds","CONSUMER_GOOD",1541
"21407",21407,"java language fundamentals","OTHER",1541
"21408",21408,"pre-coursework","OTHER",1541
"21409",21409,"projects € dvdlibrary","OTHER",1541
"21410",21410,"web development fundamentals","OTHER",1541
"21411",21411,"asyncore module","OTHER",1542
"21412",21412,"reporting services o","OTHER",1542
"21413",21413,"telephone support requests","OTHER",1542
"21414",21414,"telnet protocol o","OTHER",1542
"21415",21415,"classification analysis","OTHER",1543
"21416",21416,"exchange rates","OTHER",1543
"21417",21417,"expenditure","OTHER",1543
"21418",21418,"intern wavetronix","OTHER",1543
"21419",21419,"sales efforts","OTHER",1543
"21420",21420,"shipment data","OTHER",1543
"21421",21421,"shipping calculator","OTHER",1543
"21422",21422,"link(s)","OTHER",1544
"21423",21423,"app usage","OTHER",1545
"21424",21424,"backups","OTHER",1545
"21425",21425,"clients networks","OTHER",1545
"21426",21426,"cloud infrastructure","OTHER",1545
"21427",21427,"cloud network vpn tunnels","OTHER",1545
"21428",21428,"cloud orchestration templates","OTHER",1545
"21429",21429,"cloud servers","OTHER",1545
"21430",21430,"drop box","OTHER",1545
"21431",21431,"exchange server","OTHER",1545
"21432",21432,"hardware purchases","OTHER",1545
"21433",21433,"infrastructure support","OTHER",1545
"21434",21434,"rds environment","OTHER",1545
"21435",21435,"server deployments","OTHER",1545
"21436",21436,"setup auto scale","OTHER",1545
"21437",21437,"setup custom","OTHER",1545
"21438",21438,"setup owncloud","OTHER",1545
"21439",21439,"snapshots","OTHER",1545
"21440",21440,"software licensing","OTHER",1545
"21441",21441,"sql integration","OTHER",1545
"21442",21442,"application business logic","OTHER",1546
"21443",21443,"application developer version","CONSUMER_GOOD",1546
"21444",21444,"bat jobs","OTHER",1546
"21445",21445,"developing","OTHER",1546
"21446",21446,"ejb session beans","OTHER",1546
"21447",21447,"hp application lifecycle management","OTHER",1546
"21448",21448,"injava persistence api","OTHER",1546
"21449",21449,"jax_ws","OTHER",1546
"21450",21450,"onajax","OTHER",1546
"21451",21451,"page refresh","OTHER",1546
"21452",21452,"portal server","OTHER",1546
"21453",21453,"primafaces","OTHER",1546
"21454",21454,"project audits","OTHER",1546
"21455",21455,"project release management","OTHER",1546
"21456",21456,"qa modernization project","OTHER",1546
"21457",21457,"sdlc fromrequirement","OTHER",1546
"21458",21458,"singleton patterns","OTHER",1546
"21459",21459,"commodity","OTHER",1547
"21460",21460,"idea generation","OTHER",1547
"21461",21461,"linux admins","OTHER",1547
"21462",21462,"product delivery","OTHER",1547
"21463",21463,"software deployments","OTHER",1547
"21464",21464,"libtorrent-rasterbar","OTHER",1548
"21465",21465,"torrents","OTHER",1548
"21466",21466,"animal welfare","OTHER",1549
"21467",21467,"automation ester","OTHER",1549
"21468",21468,"bug tracking database","OTHER",1549
"21469",21469,"butterfly rewards dashboard","CONSUMER_GOOD",1549
"21470",21470,"create petition","OTHER",1549
"21471",21471,"data base testing","OTHER",1549
"21472",21472,"defect racking","OTHER",1549
"21473",21473,"firepath","OTHER",1549
"21474",21474,"ie10","CONSUMER_GOOD",1549
"21475",21475,"intranet virtualization","OTHER",1549
"21476",21476,"living","OTHER",1549
"21477",21477,"python platforms","OTHER",1549
"21478",21478,"resolution status","OTHER",1549
"21479",21479,"sign petition","OTHER",1549
"21480",21480,"support causes","OTHER",1549
"21481",21481,"visions","OTHER",1549
"21482",21482,"vmware player","CONSUMER_GOOD",1549
"21483",21483,"web esting ools","OTHER",1549
"21484",21484,"elephone sales","OTHER",1550
"21485",21485,"c 014","OTHER",1551
"21486",21486,"programming languages","OTHER",1551
"21487",21487,"concurrency management","OTHER",1552
"21488",21488,"data presentation","OTHER",1552
"21489",21489,"design interfaces","OTHER",1552
"21490",21490,"hbm files","OTHER",1552
"21491",21491,"locks","OTHER",1552
"21492",21492,"log information","OTHER",1552
"21493",21493,"web service implementation","OTHER",1552
"21494",21494,"weblogic 8.2","OTHER",1552
"21495",21495,"xml schema documents","OTHER",1552
"21496",21496,"code analysis","OTHER",1553
"21497",21497,"code testing lab","OTHER",1553
"21498",21498,"expressjs","OTHER",1553
"21499",21499,"human body","OTHER",1553
"21500",21500,"mapping structure","OTHER",1553
"21501",21501,"pcb file","OTHER",1553
"21502",21502,"project skeleton","OTHER",1553
"21503",21503,"rays","OTHER",1553
"21504",21504,"reality","OTHER",1553
"21505",21505,"register","OTHER",1553
"21506",21506,"self patent","OTHER",1553
"21507",21507,"software stack","OTHER",1553
"21508",21508,"standford nlp","CONSUMER_GOOD",1553
"21509",21509,"team members management","OTHER",1553
"21510",21510,"viper-g","OTHER",1553
"21511",21511,"viper-pe","OTHER",1553
"21512",21512,"visulization","OTHER",1553
"21513",21513,"zeppelin big data: docker","OTHER",1553
"21514",21514,"application provisioning","OTHER",1554
"21515",21515,"development tasks","OTHER",1554
"21516",21516,"il project: next generation","OTHER",1554
"21517",21517,"index templates","OTHER",1554
"21518",21518,"java servlet container","OTHER",1554
"21519",21519,"news items","OTHER",1554
"21520",21520,"news portals","OTHER",1554
"21521",21521,"ngux","OTHER",1554
"21522",21522,"priority bugs","OTHER",1554
"21523",21523,"search templates","CONSUMER_GOOD",1554
"21524",21524,"site user experience","OTHER",1554
"21525",21525,"slew","OTHER",1554
"21526",21526,"tablet pc","CONSUMER_GOOD",1554
"21527",21527,"user subscriptions","OTHER",1554
"21528",21528,"websites.","OTHER",1554
"21529",21529,"apache log 4j","OTHER",1555
"21530",21530,"assessment","OTHER",1555
"21531",21531,"business problem","OTHER",1555
"21532",21532,"efficacy","OTHER",1555
"21533",21533,"environment core java 6","OTHER",1555
"21534",21534,"j2ee programs","OTHER",1555
"21535",21535,"lot number","OTHER",1555
"21536",21536,"machine learning logic","OTHER",1555
"21537",21537,"machine learning models","CONSUMER_GOOD",1555
"21538",21538,"manufacturing","OTHER",1555
"21539",21539,"pharmacy products","CONSUMER_GOOD",1555
"21540",21540,"system integration","OTHER",1555
"21541",21541,"wildfly","CONSUMER_GOOD",1555
"21542",21542,"donations","OTHER",1556
"21543",21543,"encase","OTHER",1556
"21544",21544,"forensic oolkit","OTHER",1556
"21545",21545,"instagram","OTHER",1556
"21546",21546,"iworks","CONSUMER_GOOD",1556
"21547",21547,"prodiscover","OTHER",1556
"21548",21548,"python social media","OTHER",1556
"21549",21549,"software developer skills: intermediate","OTHER",1556
"21550",21550,"mvc asp.ne c#","OTHER",1558
"21551",21551,"python data science","OTHER",1558
"21552",21552,"beta version","OTHER",1559
"21553",21553,"mvvm","OTHER",1559
"21554",21554,"xaml","OTHER",1559
"21555",21555,"code nagios","OTHER",1560
"21556",21556,"esxi","CONSUMER_GOOD",1560
"21557",21557,"groundwork","OTHER",1560
"21558",21558,"isilon nas","CONSUMER_GOOD",1560
"21559",21559,"molecular medicine, immunology and bioinformatics","OTHER",1560
"21560",21560,"nagios status","OTHER",1560
"21561",21561,"nagios update","OTHER",1560
"21562",21562,"primary","OTHER",1560
"21563",21563,"research labs","OTHER",1560
"21564",21564,"sge 6.2","CONSUMER_GOOD",1560
"21565",21565,"systems security","OTHER",1560
"21566",21566,"vbscript","OTHER",1560
"21567",21567,"virtualize","OTHER",1560
"21568",21568,"build business","OTHER",1561
"21569",21569,"cancers","OTHER",1561
"21570",21570,"cleaning tools","OTHER",1561
"21571",21571,"data visualizations","OTHER",1561
"21572",21572,"google analytics","OTHER",1561
"21573",21573,"google charts ableau","OTHER",1561
"21574",21574,"jquery angular js sql","OTHER",1561
"21575",21575,"js github","OTHER",1561
"21576",21576,"python json","OTHER",1561
"21577",21577,"stakeholder input","OTHER",1561
"21578",21578,"computer program","OTHER",1562
"21579",21579,"difficulties","OTHER",1562
"21580",21580,"ged","OTHER",1562
"21581",21581,"math skills","OTHER",1562
"21582",21582,"math worksheet","OTHER",1562
"21583",21583,"ca sales","OTHER",1563
"21584",21584,"integration methodologies","OTHER",1564
"21585",21585,"jango framework","OTHER",1564
"21586",21586,"lead bottini fuel designed","OTHER",1564
"21587",21587,"resful api","CONSUMER_GOOD",1564
"21588",21588,"tware packages","OTHER",1564
"21589",21589,"web portals","OTHER",1564
"21590",21590,"windows servers","OTHER",1564
"21591",21591,"alljoyn","OTHER",1565
"21592",21592,"alljoyn.js","OTHER",1565
"21593",21593,"arduino due","OTHER",1565
"21594",21594,"compiler","OTHER",1565
"21595",21595,"contributor/developer","OTHER",1565
"21596",21596,"freescale k64","OTHER",1565
"21597",21597,"mcu","OTHER",1565
"21598",21598,"ram","OTHER",1565
"21599",21599,"sm32","OTHER",1565
"21600",21600,"cf templates","OTHER",1566
"21601",21601,"computer vision algorithms","OTHER",1566
"21602",21602,"content mangers","OTHER",1566
"21603",21603,"monitoring devices","CONSUMER_GOOD",1566
"21604",21604,"mysql 5","CONSUMER_GOOD",1566
"21605",21605,"radio module","CONSUMER_GOOD",1566
"21606",21606,"redundancies","OTHER",1566
"21607",21607,"rfid inventory management system","OTHER",1566
"21608",21608,"rfid tags","OTHER",1566
"21609",21609,"uploading","OTHER",1566
"21610",21610,"user interfaces creation","OTHER",1566
"21611",21611,"video publishing toolkit","OTHER",1566
"21612",21612,"windows ce","CONSUMER_GOOD",1566
"21613",21613,"wjr7000 rfid","OTHER",1566
"21614",21614,"aylord environment","OTHER",1567
"21615",21615,"business cards","CONSUMER_GOOD",1567
"21616",21616,"design packages","OTHER",1567
"21617",21617,"email blasts","OTHER",1567
"21618",21618,"freelance designer produce","OTHER",1567
"21619",21619,"identities","OTHER",1567
"21620",21620,"jewelry organizer product","CONSUMER_GOOD",1567
"21621",21621,"logo","OTHER",1567
"21622",21622,"logos","OTHER",1567
"21623",21623,"marketing materials","OTHER",1567
"21624",21624,"movie theater advertising","OTHER",1567
"21625",21625,"print collateral","OTHER",1567
"21626",21626,"product information access","OTHER",1567
"21627",21627,"program databases","OTHER",1567
"21628",21628,"search capabilities","OTHER",1567
"21629",21629,"serenity electronics","OTHER",1567
"21630",21630,"shopping cart solutions","OTHER",1567
"21631",21631,"social media presence","OTHER",1567
"21632",21632,"stationery","OTHER",1567
"21633",21633,"wildanimalstickers.com","OTHER",1567
"21634",21634,"apache qpid","OTHER",1568
"21635",21635,"backend server","OTHER",1568
"21636",21636,"butterflies","OTHER",1568
"21637",21637,"cameron fix","OTHER",1568
"21638",21638,"coupon trades","OTHER",1568
"21639",21639,"curves","OTHER",1568
"21640",21640,"export functionality","OTHER",1568
"21641",21641,"fix interface","OTHER",1568
"21642",21642,"hardening","OTHER",1568
"21643",21643,"jide","OTHER",1568
"21644",21644,"legs","OTHER",1568
"21645",21645,"market","OTHER",1568
"21646",21646,"package rades","OTHER",1568
"21647",21647,"phone orders","OTHER",1568
"21648",21648,"quote requester","OTHER",1568
"21649",21649,"rate","OTHER",1568
"21650",21650,"searching","OTHER",1568
"21651",21651,"security audit","OTHER",1568
"21652",21652,"ssl encryption","OTHER",1568
"21653",21653,"trading system","OTHER",1568
"21654",21654,"voice trade functionality","OTHER",1568
"21655",21655,"acronis backup","CONSUMER_GOOD",1569
"21656",21656,"echnologies - bellevue","OTHER",1569
"21657",21657,"database modeling unit testing strategy","OTHER",1570
"21658",21658,"developer naional geographic","OTHER",1570
"21659",21659,"struts1","OTHER",1571
"21660",21660,"training course","OTHER",1571
"21661",21661,"xml_rpc","OTHER",1571
"21662",21662,"cais 2.0","OTHER",1572
"21663",21663,"cais2.0","OTHER",1572
"21664",21664,"collection framework","OTHER",1572
"21665",21665,"dev environment","OTHER",1572
"21666",21666,"document management interface","OTHER",1572
"21667",21667,"email functionality","OTHER",1572
"21668",21668,"hml 5.0","OTHER",1572
"21669",21669,"investment plans","OTHER",1572
"21670",21670,"java developer hartford financial products","CONSUMER_GOOD",1572
"21671",21671,"map","OTHER",1572
"21672",21672,"omcat application server","OTHER",1572
"21673",21673,"pdf template","OTHER",1572
"21674",21674,"policy auto","OTHER",1572
"21675",21675,"product options","OTHER",1572
"21676",21676,"salt mechanism","OTHER",1572
"21677",21677,"svn capital integration systems","OTHER",1572
"21678",21678,"transaction status","OTHER",1572
"21679",21679,"version control management","OTHER",1572
"21680",21680,"batches","CONSUMER_GOOD",1573
"21681",21681,"coding standards","OTHER",1573
"21682",21682,"design requirements","OTHER",1573
"21683",21683,"front end code","OTHER",1573
"21684",21684,"program specifications","OTHER",1573
"21685",21685,"unit est plans","OTHER",1573
"21686",21686,"abstract factory design pattern","OTHER",1574
"21687",21687,"ant to maven","OTHER",1574
"21688",21688,"build life cycle","OTHER",1574
"21689",21689,"dao methods","OTHER",1574
"21690",21690,"design discussions","OTHER",1574
"21691",21691,"mediation engine","OTHER",1574
"21692",21692,"party application","OTHER",1574
"21693",21693,"routing data","OTHER",1574
"21694",21694,"scrumban","OTHER",1574
"21695",21695,"walmart ransport management system","OTHER",1574
"21696",21696,"agiloft","OTHER",1575
"21697",21697,"cms.gov","OTHER",1575
"21698",21698,"crm systems","OTHER",1575
"21699",21699,"government specifications","OTHER",1575
"21700",21700,"hibernate-orm","OTHER",1575
"21701",21701,"hospital data files","OTHER",1575
"21702",21702,"performed ua","OTHER",1575
"21703",21703,"project lifecycle","OTHER",1575
"21704",21704,"repeatability","OTHER",1575
"21705",21705,"resource portal","OTHER",1575
"21706",21706,"tool sets","OTHER",1575
"21707",21707,"user information solutions","OTHER",1575
"21708",21708,"web reports","OTHER",1575
"21709",21709,"cds","CONSUMER_GOOD",1576
"21710",21710,"collateral values","OTHER",1576
"21711",21711,"credit default swaps","OTHER",1576
"21712",21712,"credit risk scores","OTHER",1576
"21713",21713,"database system prototype","OTHER",1576
"21714",21714,"econometrics","OTHER",1576
"21715",21715,"inerconinenal exchange clear credi","OTHER",1576
"21716",21716,"risk management system","OTHER",1576
"21717",21717,"risk methodology","OTHER",1576
"21718",21718,"risk requirements","OTHER",1576
"21719",21719,"risk sensitivities","OTHER",1576
"21720",21720,"scenario analysis","OTHER",1576
"21721",21721,"sentiment indicators","OTHER",1576
"21722",21722,"software development lifecycle","OTHER",1576
"21723",21723,"time series analysis","OTHER",1576
"21724",21724,"unsupervised learning methods","OTHER",1576
"21725",21725,"whitepapers","CONSUMER_GOOD",1576
"21726",21726,"business networks","OTHER",1577
"21727",21727,"field systems","OTHER",1577
"21728",21728,"lamp servers","OTHER",1577
"21729",21729,"mariadb","OTHER",1577
"21730",21730,"video lan equipment","CONSUMER_GOOD",1577
"21731",21731,"bit pattern anomalies","OTHER",1578
"21732",21732,"brake","OTHER",1578
"21733",21733,"bus data","OTHER",1578
"21734",21734,"database migrations format","OTHER",1578
"21735",21735,"electronic power system","OTHER",1578
"21736",21736,"go-kart","CONSUMER_GOOD",1578
"21737",21737,"ibm synergy","OTHER",1578
"21738",21738,"motor controller","OTHER",1578
"21739",21739,"software release notes","OTHER",1578
"21740",21740,"steering","OTHER",1578
"21741",21741,"actionscript","OTHER",1579
"21742",21742,"actionscript 3","OTHER",1579
"21743",21743,"adobe air","CONSUMER_GOOD",1579
"21744",21744,"adobe coldfusion","CONSUMER_GOOD",1579
"21745",21745,"adobe livecycle","CONSUMER_GOOD",1579
"21746",21746,"apache flex","CONSUMER_GOOD",1579
"21747",21747,"b2b products","CONSUMER_GOOD",1579
"21748",21748,"backend technologies","OTHER",1579
"21749",21749,"compliance standards","OTHER",1579
"21750",21750,"data synchronization","OTHER",1579
"21751",21751,"ecommerce payment gateway","OTHER",1579
"21752",21752,"event gateways","OTHER",1579
"21753",21753,"google cloud messaging","OTHER",1579
"21754",21754,"google geolocation apis","CONSUMER_GOOD",1579
"21755",21755,"googlemaps","OTHER",1579
"21756",21756,"livecycle data services forms","OTHER",1579
"21757",21757,"paypal mobile","OTHER",1579
"21758",21758,"puremvc","CONSUMER_GOOD",1579
"21759",21759,"ransforming requirements","OTHER",1579
"21760",21760,"remoteobject","CONSUMER_GOOD",1579
"21761",21761,"testing application development","OTHER",1579
"21762",21762,"ui assets","OTHER",1579
"21763",21763,"volley","OTHER",1579
"21764",21764,"application blocks","OTHER",1580
"21765",21765,"ascx","OTHER",1580
"21766",21766,"aspx","OTHER",1580
"21767",21767,"bug life cycle","OTHER",1580
"21768",21768,"client side business logic","OTHER",1580
"21769",21769,"confirmation","OTHER",1580
"21770",21770,"customer service records","OTHER",1580
"21771",21771,"data mining models","OTHER",1580
"21772",21772,"document management","OTHER",1580
"21773",21773,"eloans","OTHER",1580
"21774",21774,"exception handling management","OTHER",1580
"21775",21775,"form inputs","OTHER",1580
"21776",21776,"hiddenfields","OTHER",1580
"21777",21777,"loans","OTHER",1580
"21778",21778,"master pages","OTHER",1580
"21779",21779,"nunit","CONSUMER_GOOD",1580
"21780",21780,"page controller pattern","OTHER",1580
"21781",21781,"page request","OTHER",1580
"21782",21782,"query string","OTHER",1580
"21783",21783,"racing","OTHER",1580
"21784",21784,"selections","OTHER",1580
"21785",21785,"state management techniques","OTHER",1580
"21786",21786,"style sheets","OTHER",1580
"21787",21787,"tab controls","OTHER",1580
"21788",21788,"table variables","OTHER",1580
"21789",21789,"vb6.0","OTHER",1580
"21790",21790,"viewstate","OTHER",1580
"21791",21791,"web user controls","OTHER",1580
"21792",21792,"webpages","OTHER",1580
"21793",21793,"authorization restful apis","CONSUMER_GOOD",1581
"21794",21794,"birth registry interface","CONSUMER_GOOD",1581
"21795",21795,"death registry interface","OTHER",1581
"21796",21796,"id proofing","OTHER",1581
"21797",21797,"spring 4.2","OTHER",1581
"21798",21798,"system specifications","OTHER",1581
"21799",21799,"web serivces","CONSUMER_GOOD",1581
"21800",21800,"bi data extraction","OTHER",1582
"21801",21801,"business data","OTHER",1582
"21802",21802,"entity extraction bachelor of engineering","OTHER",1582
"21803",21803,"project courses","OTHER",1582
"21804",21804,"sap bods.","OTHER",1582
"21805",21805,"text data processing","OTHER",1582
"21806",21806,"transform","OTHER",1582
"21807",21807,"uncertainty","OTHER",1582
"21808",21808,"witter data","OTHER",1582
"21809",21809,"java5","OTHER",1583
"21810",21810,"comfort","OTHER",1584
"21811",21811,"departments skills","OTHER",1584
"21812",21812,"iv infusions","OTHER",1584
"21813",21813,"enterprise social application","OTHER",1585
"21814",21814,"jquery mobile","CONSUMER_GOOD",1585
"21815",21815,"ag dynamo","OTHER",1586
"21816",21816,"ajb payment services","OTHER",1586
"21817",21817,"analysis design","OTHER",1586
"21818",21818,"bank connectivity","OTHER",1586
"21819",21819,"batch processors","OTHER",1586
"21820",21820,"batch processors","OTHER",1586
"21821",21821,"card details","OTHER",1586
"21822",21822,"card numbers","OTHER",1586
"21823",21823,"credit cards","OTHER",1586
"21824",21824,"dynamo development","OTHER",1586
"21825",21825,"e-commerce application web applications","OTHER",1586
"21826",21826,"e-commerce site","OTHER",1586
"21827",21827,"environment: ag","OTHER",1586
"21828",21828,"express okenisation","OTHER",1586
"21829",21829,"express okenization express ecomm","OTHER",1586
"21830",21830,"express.com","OTHER",1586
"21831",21831,"gift cards","OTHER",1586
"21832",21832,"j2ee websphere","OTHER",1586
"21833",21833,"network issues","OTHER",1586
"21834",21834,"oh oh project","OTHER",1586
"21835",21835,"okenization","OTHER",1586
"21836",21836,"payment authorizations","OTHER",1586
"21837",21837,"payment services","OTHER",1586
"21838",21838,"point-of-sale","OTHER",1586
"21839",21839,"route authorizations","OTHER",1586
"21840",21840,"user interface validation","OTHER",1586
"21841",21841,"validation component","OTHER",1586
"21842",21842,"web commerce","OTHER",1586
"21843",21843,"xml validation rules","OTHER",1586
"21844",21844,"technology sectors","OTHER",1587
"21845",21845,"aspire software solutions","OTHER",1588
"21846",21846,"adaptive routing policies","OTHER",1589
"21847",21847,"bandwidth monitor","OTHER",1589
"21848",21848,"iperf","OTHER",1589
"21849",21849,"mininet","OTHER",1589
"21850",21850,"network emulator","OTHER",1589
"21851",21851,"routing policies","OTHER",1589
"21852",21852,"sdn 2015","OTHER",1589
"21853",21853,"adaptive vehicle","CONSUMER_GOOD",1590
"21854",21854,"cameras","CONSUMER_GOOD",1590
"21855",21855,"comprehensive safety","OTHER",1590
"21856",21856,"csav2","CONSUMER_GOOD",1590
"21857",21857,"environment: python","OTHER",1590
"21858",21858,"est vehicles","CONSUMER_GOOD",1590
"21859",21859,"path coverage","OTHER",1590
"21860",21860,"production vehicle programs","OTHER",1590
"21861",21861,"radars","OTHER",1590
